"YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","PTDY","TIDE","Date"
2021,12,7,4,35,NA,0,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-07 04:35:00
2021,12,7,4,15,NA,0,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-07 04:15:00
2021,12,7,3,55,290,2.6,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 03:55:00
2021,12,7,3,35,NA,0,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 03:35:00
2021,12,7,3,15,NA,0,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 03:15:00
2021,12,7,2,55,NA,1.5,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 02:55:00
2021,12,7,2,35,NA,0,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 02:35:00
2021,12,7,2,15,NA,0,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 02:15:00
2021,12,7,1,55,NA,0,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 01:55:00
2021,12,7,1,35,NA,0,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-07 01:35:00
2021,12,7,1,15,NA,0,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-07 01:15:00
2021,12,7,0,55,NA,0,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-07 00:55:00
2021,12,7,0,35,NA,2.6,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-07 00:35:00
2021,12,7,0,15,NA,2.6,5.7,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-07 00:15:00
2021,12,6,23,55,210,5.7,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-06 23:55:00
2021,12,6,23,35,200,5.7,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-06 23:35:00
2021,12,6,23,15,210,5.7,NA,NA,NA,NA,NA,NA,23,NA,21,7.8,NA,NA,2021-12-06 23:15:00
2021,12,6,22,55,200,5.7,NA,NA,NA,NA,NA,NA,23,NA,21,7.8,NA,NA,2021-12-06 22:55:00
2021,12,6,22,35,210,5.7,NA,NA,NA,NA,NA,NA,23,NA,21,7.8,NA,NA,2021-12-06 22:35:00
2021,12,6,22,15,210,6.2,NA,NA,NA,NA,NA,NA,23,NA,21,7.8,NA,NA,2021-12-06 22:15:00
2021,12,6,21,55,200,6.2,NA,NA,NA,NA,NA,NA,23,NA,21,8.7,NA,NA,2021-12-06 21:55:00
2021,12,6,21,35,200,6.7,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-06 21:35:00
2021,12,6,21,15,190,5.7,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-06 21:15:00
2021,12,6,20,55,200,4.6,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-06 20:55:00
2021,12,6,20,35,200,4.6,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-06 20:35:00
2021,12,6,20,15,200,6.2,NA,NA,NA,NA,NA,NA,24,NA,21,7.8,NA,NA,2021-12-06 20:15:00
2021,12,6,19,55,210,5.7,NA,NA,NA,NA,NA,NA,24,NA,21,8.7,NA,NA,2021-12-06 19:55:00
2021,12,6,19,35,210,5.7,NA,NA,NA,NA,NA,NA,24,NA,21,7,NA,NA,2021-12-06 19:35:00
2021,12,6,19,15,200,6.7,NA,NA,NA,NA,NA,NA,24,NA,21,5.2,NA,NA,2021-12-06 19:15:00
2021,12,6,18,55,210,6.7,NA,NA,NA,NA,NA,NA,24,NA,21,5.2,NA,NA,2021-12-06 18:55:00
2021,12,6,18,35,210,7.2,NA,NA,NA,NA,NA,NA,24,NA,21,6.1,NA,NA,2021-12-06 18:35:00
2021,12,6,18,15,210,6.7,NA,NA,NA,NA,NA,NA,24,NA,21,7,NA,NA,2021-12-06 18:15:00
2021,12,6,17,55,200,6.7,NA,NA,NA,NA,NA,NA,23,NA,21,6.1,NA,NA,2021-12-06 17:55:00
2021,12,6,17,35,200,7.2,NA,NA,NA,NA,NA,NA,23,NA,21,7,NA,NA,2021-12-06 17:35:00
2021,12,6,17,15,190,6.2,NA,NA,NA,NA,NA,NA,24,NA,21,7.8,NA,NA,2021-12-06 17:15:00
2021,12,6,16,55,190,5.7,NA,NA,NA,NA,NA,NA,24,NA,21,7,NA,NA,2021-12-06 16:55:00
2021,12,6,16,35,180,3.1,NA,NA,NA,NA,NA,NA,23,NA,21,4.3,NA,NA,2021-12-06 16:35:00
2021,12,6,16,15,170,4.6,NA,NA,NA,NA,NA,NA,23,NA,21,4.3,NA,NA,2021-12-06 16:15:00
2021,12,6,15,55,180,3.6,NA,NA,NA,NA,NA,NA,23,NA,21,5.2,NA,NA,2021-12-06 15:55:00
2021,12,6,15,35,NA,3.1,NA,NA,NA,NA,NA,NA,24,NA,21,6.1,NA,NA,2021-12-06 15:35:00
2021,12,6,15,15,180,3.6,NA,NA,NA,NA,NA,NA,24,NA,21,5.2,NA,NA,2021-12-06 15:15:00
2021,12,6,14,55,180,4.1,NA,NA,NA,NA,NA,NA,23,NA,21,5.2,NA,NA,2021-12-06 14:55:00
2021,12,6,14,35,NA,3.1,5.7,NA,NA,NA,NA,NA,23,NA,21,4.3,NA,NA,2021-12-06 14:35:00
2021,12,6,14,15,170,4.1,NA,NA,NA,NA,NA,NA,23,NA,21,4.3,NA,NA,2021-12-06 14:15:00
2021,12,6,13,55,180,4.1,NA,NA,NA,NA,NA,NA,23,NA,21,4.3,NA,NA,2021-12-06 13:55:00
2021,12,6,13,35,180,4.1,6.7,NA,NA,NA,NA,NA,23,NA,21,5.2,NA,NA,2021-12-06 13:35:00
2021,12,6,13,15,170,4.1,NA,NA,NA,NA,NA,NA,23,NA,21,4.3,NA,NA,2021-12-06 13:15:00
2021,12,6,12,55,160,5.7,NA,NA,NA,NA,NA,NA,23,NA,21,4.3,NA,NA,2021-12-06 12:55:00
2021,12,6,12,35,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,21,3.5,NA,NA,2021-12-06 12:35:00
2021,12,6,12,15,150,5.7,NA,NA,NA,NA,NA,NA,23,NA,21,5.2,NA,NA,2021-12-06 12:15:00
2021,12,6,11,55,160,4.6,NA,NA,NA,NA,NA,NA,23,NA,21,5.2,NA,NA,2021-12-06 11:55:00
2021,12,6,11,35,170,5.1,7.7,NA,NA,NA,NA,NA,22,NA,21,5.2,NA,NA,2021-12-06 11:35:00
2021,12,6,11,15,160,5.1,NA,NA,NA,NA,NA,NA,23,NA,21,5.2,NA,NA,2021-12-06 11:15:00
2021,12,6,10,55,180,5.1,8.8,NA,NA,NA,NA,NA,22,NA,20,5.2,NA,NA,2021-12-06 10:55:00
2021,12,6,10,35,160,5.1,NA,NA,NA,NA,NA,NA,23,NA,20,6.1,NA,NA,2021-12-06 10:35:00
2021,12,6,10,15,160,5.1,NA,NA,NA,NA,NA,NA,23,NA,20,7,NA,NA,2021-12-06 10:15:00
2021,12,6,9,55,160,4.6,NA,NA,NA,NA,NA,NA,23,NA,20,7.8,NA,NA,2021-12-06 09:55:00
2021,12,6,9,35,150,6.2,NA,NA,NA,NA,NA,NA,23,NA,20,7.8,NA,NA,2021-12-06 09:35:00
2021,12,6,9,15,150,7.2,NA,NA,NA,NA,NA,NA,23,NA,20,8.7,NA,NA,2021-12-06 09:15:00
2021,12,6,8,55,160,5.7,NA,NA,NA,NA,NA,NA,23,NA,19,8.7,NA,NA,2021-12-06 08:55:00
2021,12,6,8,35,150,7.2,NA,NA,NA,NA,NA,NA,23,NA,18,8.7,NA,NA,2021-12-06 08:35:00
2021,12,6,8,15,160,5.7,8.8,NA,NA,NA,NA,NA,23,NA,19,8.7,NA,NA,2021-12-06 08:15:00
2021,12,6,7,55,150,7.2,NA,NA,NA,NA,NA,NA,23,NA,19,8.7,NA,NA,2021-12-06 07:55:00
2021,12,6,7,35,150,8.2,NA,NA,NA,NA,NA,NA,23,NA,19,8.7,NA,NA,2021-12-06 07:35:00
2021,12,6,7,15,150,8.2,NA,NA,NA,NA,NA,NA,23,NA,19,8.7,NA,NA,2021-12-06 07:15:00
2021,12,6,6,55,150,7.2,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-06 06:55:00
2021,12,6,6,35,160,6.2,8.8,NA,NA,NA,NA,NA,23,NA,19,8.7,NA,NA,2021-12-06 06:35:00
2021,12,6,6,15,150,6.7,NA,NA,NA,NA,NA,NA,23,NA,19,8.7,NA,NA,2021-12-06 06:15:00
2021,12,6,5,55,160,7.2,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-06 05:55:00
2021,12,6,5,35,160,6.2,9.3,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-06 05:35:00
2021,12,6,5,15,150,8.2,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-06 05:15:00
2021,12,6,4,55,150,7.2,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-06 04:55:00
2021,12,6,4,35,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-06 04:35:00
2021,12,6,4,15,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-06 04:15:00
2021,12,6,3,55,160,6.2,NA,NA,NA,NA,NA,NA,22,NA,19,8.7,NA,NA,2021-12-06 03:55:00
2021,12,6,3,35,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-06 03:35:00
2021,12,6,3,15,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-06 03:15:00
2021,12,6,2,55,150,8.2,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-06 02:55:00
2021,12,6,2,35,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-06 02:35:00
2021,12,6,2,15,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-06 02:15:00
2021,12,6,1,55,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-06 01:55:00
2021,12,6,1,35,150,7.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-06 01:35:00
2021,12,6,1,15,150,7.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-06 01:15:00
2021,12,6,0,55,150,7.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-06 00:55:00
2021,12,6,0,35,150,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-06 00:35:00
2021,12,6,0,15,150,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-06 00:15:00
2021,12,5,23,55,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 23:55:00
2021,12,5,23,35,150,7.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 23:35:00
2021,12,5,23,15,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 23:15:00
2021,12,5,22,55,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 22:55:00
2021,12,5,22,35,140,7.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 22:35:00
2021,12,5,22,15,140,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 22:15:00
2021,12,5,21,55,140,7.2,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 21:55:00
2021,12,5,21,35,140,7.2,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 21:35:00
2021,12,5,21,15,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 21:15:00
2021,12,5,20,55,140,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 20:55:00
2021,12,5,20,35,140,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 20:35:00
2021,12,5,20,15,140,8.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 20:15:00
2021,12,5,19,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-05 19:55:00
2021,12,5,19,35,140,8.2,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 19:35:00
2021,12,5,19,15,140,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 19:15:00
2021,12,5,18,55,140,8.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 18:55:00
2021,12,5,18,35,140,8.8,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 18:35:00
2021,12,5,18,15,150,8.8,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 18:15:00
2021,12,5,17,55,140,8.2,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 17:55:00
2021,12,5,17,35,150,8.8,11.3,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 17:35:00
2021,12,5,17,15,150,8.2,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 17:15:00
2021,12,5,16,55,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 16:55:00
2021,12,5,16,35,140,7.7,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 16:35:00
2021,12,5,16,15,140,7.2,NA,NA,NA,NA,NA,NA,23,NA,18,8.7,NA,NA,2021-12-05 16:15:00
2021,12,5,15,55,150,7.2,NA,NA,NA,NA,NA,NA,23,NA,18,8.7,NA,NA,2021-12-05 15:55:00
2021,12,5,15,35,140,7.2,NA,NA,NA,NA,NA,NA,23,NA,17,8.7,NA,NA,2021-12-05 15:35:00
2021,12,5,15,15,150,7.2,NA,NA,NA,NA,NA,NA,23,NA,17,8.7,NA,NA,2021-12-05 15:15:00
2021,12,5,14,55,150,8.2,NA,NA,NA,NA,NA,NA,23,NA,17,8.7,NA,NA,2021-12-05 14:55:00
2021,12,5,14,35,150,8.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 14:35:00
2021,12,5,14,15,150,7.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 14:15:00
2021,12,5,13,55,150,7.7,NA,NA,NA,NA,NA,NA,23,NA,18,8.7,NA,NA,2021-12-05 13:55:00
2021,12,5,13,35,140,7.2,NA,NA,NA,NA,NA,NA,22,NA,18,8.7,NA,NA,2021-12-05 13:35:00
2021,12,5,13,15,140,7.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 13:15:00
2021,12,5,12,55,140,7.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 12:55:00
2021,12,5,12,35,140,6.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 12:35:00
2021,12,5,12,15,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 12:15:00
2021,12,5,11,55,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 11:55:00
2021,12,5,11,35,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 11:35:00
2021,12,5,11,15,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 11:15:00
2021,12,5,10,55,150,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 10:55:00
2021,12,5,10,35,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 10:35:00
2021,12,5,10,15,150,7.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 10:15:00
2021,12,5,9,55,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 09:55:00
2021,12,5,9,35,150,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 09:35:00
2021,12,5,9,15,150,5.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 09:15:00
2021,12,5,8,55,150,5.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 08:55:00
2021,12,5,8,35,150,5.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 08:35:00
2021,12,5,8,15,150,5.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 08:15:00
2021,12,5,7,55,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 07:55:00
2021,12,5,7,35,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 07:35:00
2021,12,5,7,15,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 07:15:00
2021,12,5,6,55,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 06:55:00
2021,12,5,6,35,140,5.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 06:35:00
2021,12,5,6,15,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 06:15:00
2021,12,5,5,55,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 05:55:00
2021,12,5,5,35,140,6.7,NA,NA,NA,NA,NA,NA,22,NA,15,8.7,NA,NA,2021-12-05 05:35:00
2021,12,5,5,15,140,6.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 05:15:00
2021,12,5,4,55,140,6.7,NA,NA,NA,NA,NA,NA,22,NA,15,8.7,NA,NA,2021-12-05 04:55:00
2021,12,5,4,35,140,6.7,NA,NA,NA,NA,NA,NA,22,NA,15,8.7,NA,NA,2021-12-05 04:35:00
2021,12,5,4,15,150,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 04:15:00
2021,12,5,3,55,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 03:55:00
2021,12,5,3,35,140,5.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 03:35:00
2021,12,5,3,15,140,6.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 03:15:00
2021,12,5,2,55,150,7.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 02:55:00
2021,12,5,2,35,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 02:35:00
2021,12,5,2,15,150,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 02:15:00
2021,12,5,1,55,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 01:55:00
2021,12,5,1,35,150,6.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-05 01:35:00
2021,12,5,1,15,150,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 01:15:00
2021,12,5,0,55,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 00:55:00
2021,12,5,0,35,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 00:35:00
2021,12,5,0,15,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-05 00:15:00
2021,12,4,23,55,140,5.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 23:55:00
2021,12,4,23,35,130,5.1,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 23:35:00
2021,12,4,23,15,130,5.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 23:15:00
2021,12,4,22,55,130,4.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 22:55:00
2021,12,4,22,35,140,4.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 22:35:00
2021,12,4,22,15,140,5.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 22:15:00
2021,12,4,21,55,130,5.1,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 21:55:00
2021,12,4,21,35,140,5.7,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 21:35:00
2021,12,4,21,15,140,6.2,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 21:15:00
2021,12,4,20,55,130,5.7,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 20:55:00
2021,12,4,20,35,130,5.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 20:35:00
2021,12,4,20,15,120,5.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 20:15:00
2021,12,4,19,55,120,5.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 19:55:00
2021,12,4,19,35,120,5.1,NA,NA,NA,NA,NA,NA,23,NA,17,8.7,NA,NA,2021-12-04 19:35:00
2021,12,4,19,15,120,4.1,NA,NA,NA,NA,NA,NA,23,NA,16,8.7,NA,NA,2021-12-04 19:15:00
2021,12,4,18,55,110,4.6,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 18:55:00
2021,12,4,18,35,120,4.1,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 18:35:00
2021,12,4,18,15,130,3.6,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 18:15:00
2021,12,4,17,55,130,3.6,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 17:55:00
2021,12,4,17,35,120,3.6,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 17:35:00
2021,12,4,17,15,140,3.1,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 17:15:00
2021,12,4,16,55,150,3.6,NA,NA,NA,NA,NA,NA,23,NA,14,8.7,NA,NA,2021-12-04 16:55:00
2021,12,4,16,35,150,4.1,NA,NA,NA,NA,NA,NA,23,NA,13,8.7,NA,NA,2021-12-04 16:35:00
2021,12,4,16,15,150,4.6,NA,NA,NA,NA,NA,NA,23,NA,14,8.7,NA,NA,2021-12-04 16:15:00
2021,12,4,15,55,150,4.6,NA,NA,NA,NA,NA,NA,23,NA,14,8.7,NA,NA,2021-12-04 15:55:00
2021,12,4,15,35,150,4.1,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 15:35:00
2021,12,4,15,15,140,4.6,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 15:15:00
2021,12,4,14,55,150,4.1,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 14:55:00
2021,12,4,14,35,NA,2.6,NA,NA,NA,NA,NA,NA,23,NA,15,8.7,NA,NA,2021-12-04 14:35:00
2021,12,4,14,15,NA,2.1,5.1,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 14:15:00
2021,12,4,13,55,190,4.6,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 13:55:00
2021,12,4,13,35,180,4.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 13:35:00
2021,12,4,13,15,190,4.1,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 13:15:00
2021,12,4,12,55,NA,2.6,5.1,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 12:55:00
2021,12,4,12,35,NA,2.1,5.7,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 12:35:00
2021,12,4,12,15,190,5.1,NA,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 12:15:00
2021,12,4,11,55,190,3.6,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 11:55:00
2021,12,4,11,35,NA,2.6,5.7,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 11:35:00
2021,12,4,11,15,180,4.1,6.7,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 11:15:00
2021,12,4,10,55,NA,3.1,6.2,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 10:55:00
2021,12,4,10,35,NA,3.1,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 10:35:00
2021,12,4,10,15,180,3.6,NA,NA,NA,NA,NA,NA,22,NA,16,8.7,NA,NA,2021-12-04 10:15:00
2021,12,4,9,55,170,3.6,NA,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-04 09:55:00
2021,12,4,9,35,NA,2.6,6.2,NA,NA,NA,NA,NA,22,NA,17,8.7,NA,NA,2021-12-04 09:35:00
2021,12,4,9,15,NA,3.1,5.7,NA,NA,NA,NA,NA,21,NA,16,8.7,NA,NA,2021-12-04 09:15:00
2021,12,4,8,55,170,3.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 08:55:00
2021,12,4,8,35,160,4.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 08:35:00
2021,12,4,8,15,NA,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 08:15:00
2021,12,4,7,55,NA,2.6,5.7,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 07:55:00
2021,12,4,7,35,170,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 07:35:00
2021,12,4,7,15,180,3.1,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 07:15:00
2021,12,4,6,55,NA,3.1,6.7,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 06:55:00
2021,12,4,6,35,190,4.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 06:35:00
2021,12,4,6,15,190,3.6,NA,NA,NA,NA,NA,NA,21,NA,17,8.7,NA,NA,2021-12-04 06:15:00
2021,12,4,5,55,NA,3.1,6.2,NA,NA,NA,NA,NA,21,NA,18,8.7,NA,NA,2021-12-04 05:55:00
