,YY,MM,DD,hh,mm,WDIR,WSPD,ATMP,DEWP,VIS,Date,Any Interpolated
225,456746.0,12.0,18.0,17.0,35.0,170.0,4.1,24.0,22.0,4.3,2021-12-18 17:35:00,Original Data
224,454725.0,12.0,18.0,17.0,55.0,160.0,6.2,24.0,22.0,7.0,2021-12-18 17:55:00,Original Data
223,452704.0,12.0,18.0,18.0,15.0,160.0,6.2,24.0,22.0,7.8,2021-12-18 18:15:00,Original Data
222,450683.0,12.0,18.0,18.0,35.0,150.0,5.1,24.0,22.0,8.7,2021-12-18 18:35:00,Original Data
221,448662.0,12.0,18.0,18.0,55.0,150.0,5.7,24.0,22.0,7.8,2021-12-18 18:55:00,Original Data
220,446641.0,12.0,18.0,19.0,15.0,160.0,4.6,24.0,22.0,7.8,2021-12-18 19:15:00,Original Data
219,444620.0,12.0,18.0,19.0,35.0,180.0,5.1,24.0,22.0,7.0,2021-12-18 19:35:00,Original Data
218,442599.0,12.0,18.0,19.0,55.0,200.0,5.1,24.0,22.0,5.2,2021-12-18 19:55:00,Original Data
217,440578.0,12.0,18.0,20.0,15.0,200.0,5.7,24.0,23.0,4.3,2021-12-18 20:15:00,Original Data
216,438557.0,12.0,18.0,20.0,35.0,200.0,9.3,24.0,23.0,3.5,2021-12-18 20:35:00,Original Data
215,436536.0,12.0,18.0,20.0,55.0,200.0,8.2,24.0,23.0,3.5,2021-12-18 20:55:00,Original Data
214,434515.0,12.0,18.0,21.0,15.0,200.0,10.8,24.0,22.0,4.3,2021-12-18 21:15:00,Original Data
213,432494.0,12.0,18.0,21.0,35.0,210.0,7.7,24.0,22.0,6.1,2021-12-18 21:35:00,Original Data
212,430473.0,12.0,18.0,21.0,55.0,210.0,6.7,24.0,22.0,7.0,2021-12-18 21:55:00,Original Data
211,428452.0,12.0,18.0,22.0,15.0,210.0,6.7,24.0,22.0,5.2,2021-12-18 22:15:00,Original Data
210,426431.0,12.0,18.0,22.0,35.0,420.0,3.6,24.0,22.0,5.2,2021-12-18 22:35:00,Original Data
209,424410.0,12.0,18.0,22.0,55.0,210.0,6.2,24.0,22.0,8.7,2021-12-18 22:55:00,Interpolated Data
208,422389.0,12.0,18.0,23.0,15.0,200.0,4.6,24.0,22.0,5.2,2021-12-18 23:15:00,Original Data
207,420368.0,12.0,18.0,23.0,35.0,190.0,5.7,24.0,22.0,7.0,2021-12-18 23:35:00,Original Data
206,418347.0,12.0,18.0,23.0,55.0,190.0,5.7,24.0,22.0,7.8,2021-12-18 23:55:00,Original Data
205,416326.0,12.0,19.0,0.0,15.0,190.0,5.1,24.0,22.0,6.1,2021-12-19 00:15:00,Original Data
204,414305.0,12.0,19.0,0.0,35.0,200.0,6.7,24.0,22.0,7.0,2021-12-19 00:35:00,Original Data
203,412284.0,12.0,19.0,0.0,55.0,210.0,5.7,24.0,22.0,8.7,2021-12-19 00:55:00,Original Data
202,410263.0,12.0,19.0,1.0,15.0,210.0,6.2,24.0,22.0,7.8,2021-12-19 01:15:00,Original Data
201,408242.0,12.0,19.0,1.0,35.0,210.0,6.7,24.0,22.0,8.7,2021-12-19 01:35:00,Original Data
200,406221.0,12.0,19.0,1.0,55.0,210.0,7.7,24.0,23.0,6.1,2021-12-19 01:55:00,Original Data
199,404200.0,12.0,19.0,2.0,15.0,210.0,6.7,24.0,23.0,6.1,2021-12-19 02:15:00,Original Data
198,402179.0,12.0,19.0,2.0,35.0,200.0,5.7,24.0,23.0,4.3,2021-12-19 02:35:00,Original Data
197,400158.0,12.0,19.0,2.0,55.0,190.0,4.6,24.0,23.0,5.2,2021-12-19 02:55:00,Original Data
196,398137.0,12.0,19.0,3.0,15.0,390.0,3.1,24.0,23.0,6.1,2021-12-19 03:15:00,Original Data
195,396116.0,12.0,19.0,3.0,35.0,200.0,5.1,24.0,23.0,6.1,2021-12-19 03:35:00,Interpolated Data
194,394095.0,12.0,19.0,3.0,55.0,200.0,5.1,24.0,23.0,6.1,2021-12-19 03:55:00,Original Data
193,392074.0,12.0,19.0,4.0,15.0,200.0,6.2,24.0,23.0,6.1,2021-12-19 04:15:00,Original Data
192,390053.0,12.0,19.0,4.0,35.0,210.0,5.1,24.0,23.0,6.1,2021-12-19 04:35:00,Original Data
191,388032.0,12.0,19.0,4.0,55.0,210.0,5.7,24.0,23.0,1.3,2021-12-19 04:55:00,Original Data
190,386011.0,12.0,19.0,5.0,15.0,200.0,5.7,24.0,23.0,7.8,2021-12-19 05:15:00,Original Data
189,383990.0,12.0,19.0,5.0,35.0,620.0,3.1,24.0,23.0,7.8,2021-12-19 05:35:00,Original Data
188,381969.0,12.0,19.0,5.0,55.0,420.0,3.1,23.0,22.0,8.7,2021-12-19 05:55:00,Interpolated Data
187,379948.0,12.0,19.0,6.0,15.0,220.0,3.6,24.0,21.0,8.7,2021-12-19 06:15:00,Interpolated Data
186,377927.0,12.0,19.0,6.0,35.0,220.0,4.1,24.0,21.0,8.7,2021-12-19 06:35:00,Original Data
185,375906.0,12.0,19.0,6.0,55.0,220.0,3.6,24.0,20.0,8.7,2021-12-19 06:55:00,Original Data
184,373885.0,12.0,19.0,7.0,15.0,0.0,6.2,24.0,20.0,8.7,2021-12-19 07:15:00,Original Data
183,371864.0,12.0,19.0,7.0,35.0,210.0,2.6,24.0,21.0,8.7,2021-12-19 07:35:00,Original Data
182,369843.0,12.0,19.0,7.0,55.0,210.0,4.1,24.0,21.0,8.7,2021-12-19 07:55:00,Interpolated Data
181,367822.0,12.0,19.0,8.0,15.0,510.0,6.7,23.0,21.0,7.0,2021-12-19 08:15:00,Original Data
180,365801.0,12.0,19.0,8.0,35.0,300.0,5.1,21.0,20.0,0.4,2021-12-19 08:35:00,Interpolated Data
179,363780.0,12.0,19.0,8.0,55.0,1260.0,2.6,21.0,20.0,6.1,2021-12-19 08:55:00,Original Data
178,361759.0,12.0,19.0,9.0,15.0,960.0,2.6,21.0,19.0,8.7,2021-12-19 09:15:00,Interpolated Data
177,359738.0,12.0,19.0,9.0,35.0,660.0,1.5,21.0,19.0,7.8,2021-12-19 09:35:00,Interpolated Data
176,357717.0,12.0,19.0,9.0,55.0,360.0,2.1,21.0,19.0,8.7,2021-12-19 09:55:00,Interpolated Data
175,355696.0,12.0,19.0,10.0,15.0,60.0,6.2,21.0,19.0,8.7,2021-12-19 10:15:00,Interpolated Data
174,353675.0,12.0,19.0,10.0,35.0,50.0,3.1,21.0,19.0,8.7,2021-12-19 10:35:00,Original Data
173,351654.0,12.0,19.0,10.0,55.0,60.0,5.1,21.0,19.0,8.7,2021-12-19 10:55:00,Original Data
172,349633.0,12.0,19.0,11.0,15.0,120.0,4.1,22.0,19.0,8.7,2021-12-19 11:15:00,Original Data
171,347612.0,12.0,19.0,11.0,35.0,130.0,4.6,22.0,20.0,8.7,2021-12-19 11:35:00,Original Data
170,345591.0,12.0,19.0,11.0,55.0,130.0,3.6,22.0,20.0,8.7,2021-12-19 11:55:00,Original Data
169,343570.0,12.0,19.0,12.0,15.0,80.0,2.1,22.0,20.0,8.7,2021-12-19 12:15:00,Original Data
168,341549.0,12.0,19.0,12.0,35.0,1550.0,0.0,23.0,20.0,8.7,2021-12-19 12:35:00,Original Data
167,339528.0,12.0,19.0,12.0,55.0,1470.0,0.0,22.0,20.0,8.7,2021-12-19 12:55:00,Interpolated Data
166,337507.0,12.0,19.0,13.0,15.0,1390.0,0.0,22.0,20.0,8.7,2021-12-19 13:15:00,Interpolated Data
165,335486.0,12.0,19.0,13.0,35.0,1310.0,2.1,23.0,20.0,8.7,2021-12-19 13:35:00,Interpolated Data
164,333465.0,12.0,19.0,13.0,55.0,1230.0,2.6,23.0,20.0,8.7,2021-12-19 13:55:00,Interpolated Data
163,331444.0,12.0,19.0,14.0,15.0,1150.0,2.1,22.0,19.0,8.7,2021-12-19 14:15:00,Interpolated Data
162,329423.0,12.0,19.0,14.0,35.0,1070.0,0.0,22.0,19.0,8.7,2021-12-19 14:35:00,Interpolated Data
161,327402.0,12.0,19.0,14.0,55.0,990.0,2.1,22.0,19.0,8.7,2021-12-19 14:55:00,Interpolated Data
160,325381.0,12.0,19.0,15.0,15.0,910.0,0.0,22.0,18.0,8.7,2021-12-19 15:15:00,Interpolated Data
159,323360.0,12.0,19.0,15.0,35.0,830.0,2.6,22.0,18.0,8.7,2021-12-19 15:35:00,Interpolated Data
158,321339.0,12.0,19.0,15.0,55.0,750.0,2.6,22.0,18.0,8.7,2021-12-19 15:55:00,Interpolated Data
157,319318.0,12.0,19.0,16.0,15.0,670.0,3.1,21.0,18.0,8.7,2021-12-19 16:15:00,Interpolated Data
156,317297.0,12.0,19.0,16.0,35.0,590.0,2.1,21.0,18.0,8.7,2021-12-19 16:35:00,Interpolated Data
155,315276.0,12.0,19.0,16.0,55.0,510.0,2.1,21.0,17.0,8.7,2021-12-19 16:55:00,Interpolated Data
154,313255.0,12.0,19.0,17.0,15.0,430.0,2.6,21.0,17.0,8.7,2021-12-19 17:15:00,Interpolated Data
153,311234.0,12.0,19.0,17.0,35.0,350.0,5.1,21.0,17.0,8.7,2021-12-19 17:35:00,Interpolated Data
152,309213.0,12.0,19.0,17.0,55.0,2460.0,2.6,21.0,16.0,8.7,2021-12-19 17:55:00,Original Data
151,307192.0,12.0,19.0,18.0,15.0,2110.0,2.6,21.0,17.0,8.7,2021-12-19 18:15:00,Interpolated Data
150,305171.0,12.0,19.0,18.0,35.0,1760.0,2.1,21.0,17.0,8.7,2021-12-19 18:35:00,Interpolated Data
149,303150.0,12.0,19.0,18.0,55.0,1410.0,2.6,21.0,17.0,8.7,2021-12-19 18:55:00,Interpolated Data
148,301129.0,12.0,19.0,19.0,15.0,1060.0,2.6,21.0,17.0,8.7,2021-12-19 19:15:00,Interpolated Data
147,299108.0,12.0,19.0,19.0,35.0,710.0,2.1,20.0,17.0,8.7,2021-12-19 19:35:00,Interpolated Data
146,297087.0,12.0,19.0,19.0,55.0,360.0,2.6,20.0,16.0,8.7,2021-12-19 19:55:00,Interpolated Data
145,295066.0,12.0,19.0,20.0,15.0,10.0,5.7,18.0,16.0,7.8,2021-12-19 20:15:00,Interpolated Data
144,293045.0,12.0,19.0,20.0,35.0,10.0,4.1,18.0,15.0,8.7,2021-12-19 20:35:00,Original Data
143,291024.0,12.0,19.0,20.0,55.0,20.0,9.8,18.0,15.0,8.7,2021-12-19 20:55:00,Original Data
142,289003.0,12.0,19.0,21.0,15.0,20.0,11.3,18.0,15.0,8.7,2021-12-19 21:15:00,Original Data
141,286982.0,12.0,19.0,21.0,35.0,10.0,6.2,18.0,15.0,8.7,2021-12-19 21:35:00,Original Data
140,284961.0,12.0,19.0,21.0,55.0,360.0,4.6,18.0,15.0,8.7,2021-12-19 21:55:00,Original Data
139,282940.0,12.0,19.0,22.0,15.0,740.0,3.1,18.0,15.0,8.7,2021-12-19 22:15:00,Original Data
138,280919.0,12.0,19.0,22.0,35.0,380.0,5.1,18.0,15.0,8.7,2021-12-19 22:35:00,Interpolated Data
137,278898.0,12.0,19.0,22.0,55.0,20.0,8.2,18.0,15.0,8.7,2021-12-19 22:55:00,Interpolated Data
136,276877.0,12.0,19.0,23.0,15.0,370.0,3.1,18.0,15.0,8.7,2021-12-19 23:15:00,Original Data
135,274856.0,12.0,19.0,23.0,35.0,350.0,4.1,18.0,15.0,8.7,2021-12-19 23:35:00,Interpolated Data
134,272835.0,12.0,19.0,23.0,55.0,20.0,8.2,18.0,14.0,8.7,2021-12-19 23:55:00,Original Data
133,270814.0,12.0,20.0,0.0,15.0,20.0,11.3,18.0,14.0,8.7,2021-12-20 00:15:00,Original Data
132,268793.0,12.0,20.0,0.0,35.0,20.0,7.7,18.0,15.0,8.7,2021-12-20 00:35:00,Original Data
131,266772.0,12.0,20.0,0.0,55.0,10.0,6.2,17.0,14.0,8.7,2021-12-20 00:55:00,Original Data
130,264751.0,12.0,20.0,1.0,15.0,10.0,6.2,18.0,14.0,8.7,2021-12-20 01:15:00,Original Data
129,262730.0,12.0,20.0,1.0,35.0,10.0,4.6,17.0,14.0,8.7,2021-12-20 01:35:00,Original Data
128,260709.0,12.0,20.0,1.0,55.0,360.0,5.1,17.0,14.0,8.7,2021-12-20 01:55:00,Original Data
127,258688.0,12.0,20.0,2.0,15.0,20.0,5.7,17.0,14.0,8.7,2021-12-20 02:15:00,Original Data
126,256667.0,12.0,20.0,2.0,35.0,370.0,3.1,17.0,14.0,8.7,2021-12-20 02:35:00,Original Data
125,254646.0,12.0,20.0,2.0,55.0,350.0,3.6,17.0,13.0,8.7,2021-12-20 02:55:00,Interpolated Data
124,252625.0,12.0,20.0,3.0,15.0,380.0,2.1,17.0,13.0,8.7,2021-12-20 03:15:00,Original Data
123,250604.0,12.0,20.0,3.0,35.0,30.0,8.8,17.0,14.0,8.7,2021-12-20 03:35:00,Interpolated Data
122,248583.0,12.0,20.0,3.0,55.0,20.0,5.7,16.0,13.0,8.7,2021-12-20 03:55:00,Original Data
121,246562.0,12.0,20.0,4.0,15.0,20.0,7.7,17.0,13.0,8.7,2021-12-20 04:15:00,Original Data
120,244541.0,12.0,20.0,4.0,35.0,40.0,3.1,17.0,13.0,8.7,2021-12-20 04:35:00,Original Data
119,242520.0,12.0,20.0,4.0,55.0,20.0,8.8,17.0,13.0,8.7,2021-12-20 04:55:00,Interpolated Data
118,240499.0,12.0,20.0,5.0,15.0,20.0,7.2,17.0,13.0,8.7,2021-12-20 05:15:00,Original Data
117,238478.0,12.0,20.0,5.0,35.0,30.0,6.2,16.0,13.0,8.7,2021-12-20 05:35:00,Original Data
116,236457.0,12.0,20.0,5.0,55.0,30.0,7.2,16.0,13.0,8.7,2021-12-20 05:55:00,Original Data
115,234436.0,12.0,20.0,6.0,15.0,30.0,7.2,16.0,13.0,8.7,2021-12-20 06:15:00,Original Data
114,232415.0,12.0,20.0,6.0,35.0,30.0,5.1,16.0,13.0,8.7,2021-12-20 06:35:00,Original Data
113,230394.0,12.0,20.0,6.0,55.0,30.0,7.2,16.0,13.0,8.7,2021-12-20 06:55:00,Original Data
112,228373.0,12.0,20.0,7.0,15.0,40.0,5.7,16.0,13.0,8.7,2021-12-20 07:15:00,Original Data
111,226352.0,12.0,20.0,7.0,35.0,30.0,5.1,16.0,13.0,8.7,2021-12-20 07:35:00,Original Data
110,224331.0,12.0,20.0,7.0,55.0,30.0,7.2,16.0,13.0,8.7,2021-12-20 07:55:00,Original Data
109,222310.0,12.0,20.0,8.0,15.0,20.0,9.3,16.0,13.0,8.7,2021-12-20 08:15:00,Original Data
108,220289.0,12.0,20.0,8.0,35.0,30.0,5.7,16.0,13.0,8.7,2021-12-20 08:35:00,Original Data
107,218268.0,12.0,20.0,8.0,55.0,30.0,6.7,16.0,13.0,8.7,2021-12-20 08:55:00,Original Data
106,216247.0,12.0,20.0,9.0,15.0,20.0,7.2,16.0,13.0,8.7,2021-12-20 09:15:00,Original Data
105,214226.0,12.0,20.0,9.0,35.0,30.0,8.2,16.0,13.0,8.7,2021-12-20 09:35:00,Original Data
104,212205.0,12.0,20.0,9.0,55.0,40.0,4.6,16.0,13.0,8.7,2021-12-20 09:55:00,Original Data
103,210184.0,12.0,20.0,10.0,15.0,20.0,5.1,16.0,13.0,8.7,2021-12-20 10:15:00,Original Data
102,208163.0,12.0,20.0,10.0,35.0,50.0,3.1,16.0,13.0,8.7,2021-12-20 10:35:00,Original Data
101,206142.0,12.0,20.0,10.0,55.0,40.0,3.1,16.0,13.0,7.0,2021-12-20 10:55:00,Original Data
100,204121.0,12.0,20.0,11.0,15.0,60.0,7.2,16.0,13.0,3.5,2021-12-20 11:15:00,Original Data
99,202100.0,12.0,20.0,11.0,35.0,30.0,5.7,16.0,13.0,7.0,2021-12-20 11:35:00,Original Data
98,200079.0,12.0,20.0,11.0,55.0,40.0,6.2,16.0,14.0,8.7,2021-12-20 11:55:00,Original Data
97,198058.0,12.0,20.0,12.0,15.0,50.0,7.7,16.0,13.0,8.7,2021-12-20 12:15:00,Original Data
96,196037.0,12.0,20.0,12.0,35.0,40.0,6.2,16.0,13.0,8.7,2021-12-20 12:35:00,Original Data
95,194016.0,12.0,20.0,12.0,55.0,50.0,6.7,17.0,14.0,8.7,2021-12-20 12:55:00,Original Data
94,191995.0,12.0,20.0,13.0,15.0,30.0,6.2,17.0,14.0,8.7,2021-12-20 13:15:00,Original Data
93,189974.0,12.0,20.0,13.0,35.0,30.0,6.2,17.0,13.0,7.8,2021-12-20 13:35:00,Original Data
92,187953.0,12.0,20.0,13.0,55.0,40.0,6.7,17.0,13.0,3.5,2021-12-20 13:55:00,Original Data
91,185932.0,12.0,20.0,14.0,15.0,40.0,4.6,17.0,14.0,2.6,2021-12-20 14:15:00,Original Data
90,183911.0,12.0,20.0,14.0,35.0,50.0,5.7,17.0,14.0,5.2,2021-12-20 14:35:00,Original Data
89,181890.0,12.0,20.0,14.0,55.0,50.0,6.2,17.0,14.0,1.7,2021-12-20 14:55:00,Original Data
88,179869.0,12.0,20.0,15.0,15.0,50.0,6.7,17.0,14.0,2.2,2021-12-20 15:15:00,Original Data
87,177848.0,12.0,20.0,15.0,35.0,50.0,6.7,17.0,14.0,2.6,2021-12-20 15:35:00,Original Data
86,175827.0,12.0,20.0,15.0,55.0,60.0,7.7,17.0,14.0,2.2,2021-12-20 15:55:00,Original Data
85,173806.0,12.0,20.0,16.0,15.0,60.0,8.8,17.0,14.0,2.6,2021-12-20 16:15:00,Original Data
84,171785.0,12.0,20.0,16.0,35.0,40.0,5.1,17.0,14.0,2.2,2021-12-20 16:35:00,Original Data
83,169764.0,12.0,20.0,16.0,55.0,30.0,6.2,17.0,14.0,1.7,2021-12-20 16:55:00,Original Data
82,167743.0,12.0,20.0,17.0,15.0,30.0,7.2,16.0,13.0,1.3,2021-12-20 17:15:00,Original Data
81,165722.0,12.0,20.0,17.0,35.0,30.0,4.6,16.0,13.0,1.1,2021-12-20 17:35:00,Original Data
80,163701.0,12.0,20.0,17.0,55.0,40.0,5.1,16.0,13.0,1.5,2021-12-20 17:55:00,Original Data
79,161680.0,12.0,20.0,18.0,15.0,40.0,4.6,16.0,13.0,1.7,2021-12-20 18:15:00,Original Data
78,159659.0,12.0,20.0,18.0,35.0,30.0,4.1,16.0,13.0,2.2,2021-12-20 18:35:00,Original Data
77,157638.0,12.0,20.0,18.0,55.0,30.0,5.1,16.0,13.0,4.3,2021-12-20 18:55:00,Original Data
76,155617.0,12.0,20.0,19.0,15.0,30.0,9.3,16.0,14.0,7.0,2021-12-20 19:15:00,Original Data
75,153596.0,12.0,20.0,19.0,35.0,20.0,8.8,16.0,12.0,8.7,2021-12-20 19:35:00,Original Data
74,151575.0,12.0,20.0,19.0,55.0,30.0,6.7,16.0,13.0,6.1,2021-12-20 19:55:00,Original Data
73,149554.0,12.0,20.0,20.0,15.0,50.0,6.7,16.0,13.0,3.5,2021-12-20 20:15:00,Original Data
72,147533.0,12.0,20.0,20.0,35.0,30.0,6.7,16.0,13.0,1.7,2021-12-20 20:35:00,Original Data
71,145512.0,12.0,20.0,20.0,55.0,40.0,5.7,16.0,12.0,7.0,2021-12-20 20:55:00,Original Data
70,143491.0,12.0,20.0,21.0,15.0,40.0,6.7,16.0,13.0,2.6,2021-12-20 21:15:00,Original Data
69,141470.0,12.0,20.0,21.0,35.0,50.0,7.7,16.0,13.0,2.6,2021-12-20 21:35:00,Original Data
68,139449.0,12.0,20.0,21.0,55.0,60.0,9.8,16.0,13.0,1.7,2021-12-20 21:55:00,Original Data
67,137428.0,12.0,20.0,22.0,15.0,70.0,10.8,16.0,13.0,2.2,2021-12-20 22:15:00,Original Data
66,135407.0,12.0,20.0,22.0,35.0,60.0,10.3,16.0,13.0,2.2,2021-12-20 22:35:00,Original Data
65,133386.0,12.0,20.0,22.0,55.0,60.0,11.8,16.0,12.0,2.6,2021-12-20 22:55:00,Original Data
64,131365.0,12.0,20.0,23.0,15.0,50.0,8.8,16.0,13.0,8.7,2021-12-20 23:15:00,Original Data
63,129344.0,12.0,20.0,23.0,35.0,50.0,8.8,17.0,14.0,4.3,2021-12-20 23:35:00,Original Data
62,127323.0,12.0,20.0,23.0,55.0,60.0,12.4,17.0,13.0,8.7,2021-12-20 23:55:00,Original Data
61,125302.0,12.0,21.0,0.0,15.0,50.0,10.8,17.0,14.0,8.7,2021-12-21 00:15:00,Original Data
60,123281.0,12.0,21.0,0.0,35.0,60.0,13.4,17.0,13.0,2.6,2021-12-21 00:35:00,Original Data
59,121260.0,12.0,21.0,0.0,55.0,60.0,12.4,17.0,14.0,8.7,2021-12-21 00:55:00,Original Data
58,119239.0,12.0,21.0,1.0,15.0,60.0,11.8,18.0,14.0,8.7,2021-12-21 01:15:00,Original Data
57,117218.0,12.0,21.0,1.0,35.0,50.0,8.2,18.0,13.0,8.7,2021-12-21 01:35:00,Original Data
56,115197.0,12.0,21.0,1.0,55.0,50.0,10.3,18.0,13.0,8.7,2021-12-21 01:55:00,Original Data
55,113176.0,12.0,21.0,2.0,15.0,50.0,6.7,18.0,14.0,8.7,2021-12-21 02:15:00,Original Data
54,111155.0,12.0,21.0,2.0,35.0,50.0,7.7,18.0,13.0,8.7,2021-12-21 02:35:00,Original Data
53,109134.0,12.0,21.0,2.0,55.0,30.0,7.2,18.0,13.0,8.7,2021-12-21 02:55:00,Original Data
52,107113.0,12.0,21.0,3.0,15.0,30.0,8.2,19.0,14.0,8.7,2021-12-21 03:15:00,Original Data
51,105092.0,12.0,21.0,3.0,35.0,30.0,8.2,19.0,14.0,8.7,2021-12-21 03:35:00,Original Data
50,103071.0,12.0,21.0,3.0,55.0,30.0,6.2,19.0,15.0,6.1,2021-12-21 03:55:00,Original Data
49,101050.0,12.0,21.0,4.0,15.0,20.0,7.7,18.0,15.0,4.3,2021-12-21 04:15:00,Original Data
48,99029.0,12.0,21.0,4.0,35.0,20.0,7.7,18.0,16.0,1.7,2021-12-21 04:35:00,Original Data
47,97008.0,12.0,21.0,4.0,55.0,20.0,7.7,18.0,16.0,1.7,2021-12-21 04:55:00,Original Data
46,94987.0,12.0,21.0,5.0,15.0,40.0,2.6,18.0,16.0,1.7,2021-12-21 05:15:00,Original Data
45,92966.0,12.0,21.0,5.0,35.0,20.0,10.8,18.0,16.0,1.3,2021-12-21 05:35:00,Interpolated Data
44,90945.0,12.0,21.0,5.0,55.0,30.0,8.2,18.0,16.0,1.1,2021-12-21 05:55:00,Original Data
43,88924.0,12.0,21.0,6.0,15.0,20.0,8.8,18.0,16.0,1.7,2021-12-21 06:15:00,Original Data
42,86903.0,12.0,21.0,6.0,35.0,20.0,8.8,17.0,16.0,8.7,2021-12-21 06:35:00,Original Data
41,84882.0,12.0,21.0,6.0,55.0,30.0,9.8,18.0,16.0,8.7,2021-12-21 06:55:00,Original Data
40,82861.0,12.0,21.0,7.0,15.0,490.0,2.6,18.0,16.0,7.8,2021-12-21 07:15:00,Original Data
39,80840.0,12.0,21.0,7.0,35.0,460.0,2.6,18.0,16.0,8.7,2021-12-21 07:35:00,Interpolated Data
38,78819.0,12.0,21.0,7.0,55.0,430.0,2.6,18.0,16.0,7.0,2021-12-21 07:55:00,Interpolated Data
37,76798.0,12.0,21.0,8.0,15.0,400.0,3.1,18.0,16.0,8.7,2021-12-21 08:15:00,Interpolated Data
36,74777.0,12.0,21.0,8.0,35.0,370.0,2.1,18.0,16.0,2.6,2021-12-21 08:35:00,Interpolated Data
35,72756.0,12.0,21.0,8.0,55.0,340.0,3.6,18.0,16.0,6.1,2021-12-21 08:55:00,Interpolated Data
34,70735.0,12.0,21.0,9.0,15.0,2040.0,3.1,18.0,16.0,8.7,2021-12-21 09:15:00,Original Data
33,68714.0,12.0,21.0,9.0,35.0,1700.0,3.1,18.0,15.0,8.7,2021-12-21 09:35:00,Interpolated Data
32,66693.0,12.0,21.0,9.0,55.0,1360.0,2.6,18.0,15.0,8.7,2021-12-21 09:55:00,Interpolated Data
31,64672.0,12.0,21.0,10.0,15.0,1020.0,3.1,18.0,15.0,7.8,2021-12-21 10:15:00,Interpolated Data
30,62651.0,12.0,21.0,10.0,35.0,680.0,2.1,18.0,15.0,8.7,2021-12-21 10:35:00,Interpolated Data
29,60630.0,12.0,21.0,10.0,55.0,340.0,2.6,17.0,15.0,8.7,2021-12-21 10:55:00,Interpolated Data
28,58609.0,12.0,21.0,11.0,15.0,0.0,4.7,17.0,14.0,8.7,2021-12-21 11:15:00,Interpolated Data
27,56588.0,12.0,21.0,11.0,35.0,310.0,2.1,17.0,14.0,8.7,2021-12-21 11:35:00,Original Data
26,54567.0,12.0,21.0,11.0,55.0,310.0,2.1,17.0,14.0,3.5,2021-12-21 11:55:00,Interpolated Data
25,52546.0,12.0,21.0,12.0,15.0,310.0,2.6,16.0,14.0,5.2,2021-12-21 12:15:00,Interpolated Data
24,50525.0,12.0,21.0,12.0,35.0,310.0,2.1,16.0,14.0,7.0,2021-12-21 12:35:00,Interpolated Data
23,48504.0,12.0,21.0,12.0,55.0,310.0,1.5,16.0,14.0,3.5,2021-12-21 12:55:00,Interpolated Data
22,46483.0,12.0,21.0,13.0,15.0,310.0,4.1,16.0,13.0,6.1,2021-12-21 13:15:00,Interpolated Data
21,44462.0,12.0,21.0,13.0,35.0,620.0,3.1,15.0,13.0,2.2,2021-12-21 13:35:00,Original Data
20,42441.0,12.0,21.0,13.0,55.0,310.0,6.7,16.0,14.0,4.3,2021-12-21 13:55:00,Interpolated Data
19,40420.0,12.0,21.0,14.0,15.0,300.0,6.2,16.0,13.0,7.0,2021-12-21 14:15:00,Original Data
18,38399.0,12.0,21.0,14.0,35.0,1510.0,2.6,16.0,13.0,6.1,2021-12-21 14:35:00,Original Data
17,36378.0,12.0,21.0,14.0,55.0,1210.0,2.6,16.0,13.0,7.0,2021-12-21 14:55:00,Interpolated Data
16,34357.0,12.0,21.0,15.0,15.0,910.0,2.6,15.0,13.0,4.3,2021-12-21 15:15:00,Interpolated Data
15,32336.0,12.0,21.0,15.0,35.0,610.0,3.1,16.0,12.0,8.7,2021-12-21 15:35:00,Interpolated Data
14,30315.0,12.0,21.0,15.0,55.0,310.0,3.6,16.0,12.0,8.7,2021-12-21 15:55:00,Interpolated Data
13,28294.0,12.0,21.0,16.0,15.0,310.0,3.6,16.0,12.0,8.7,2021-12-21 16:15:00,Original Data
12,26273.0,12.0,21.0,16.0,35.0,620.0,3.1,16.0,12.0,8.7,2021-12-21 16:35:00,Original Data
11,24252.0,12.0,21.0,16.0,55.0,310.0,4.1,15.0,12.0,1.7,2021-12-21 16:55:00,Interpolated Data
10,22231.0,12.0,21.0,17.0,15.0,300.0,3.6,15.0,12.0,8.7,2021-12-21 17:15:00,Original Data
9,20210.0,12.0,21.0,17.0,35.0,610.0,2.6,15.0,11.0,8.7,2021-12-21 17:35:00,Original Data
8,18189.0,12.0,21.0,17.0,55.0,310.0,3.6,16.0,11.0,8.7,2021-12-21 17:55:00,Interpolated Data
7,16168.0,12.0,21.0,18.0,15.0,300.0,3.6,16.0,11.0,8.7,2021-12-21 18:15:00,Original Data
6,14147.0,12.0,21.0,18.0,35.0,900.0,2.6,16.0,10.0,8.7,2021-12-21 18:35:00,Original Data
5,12126.0,12.0,21.0,18.0,55.0,600.0,3.1,16.0,10.0,8.7,2021-12-21 18:55:00,Interpolated Data
4,10105.0,12.0,21.0,19.0,15.0,300.0,4.1,16.0,10.0,8.7,2021-12-21 19:15:00,Interpolated Data
3,8084.0,12.0,21.0,19.0,35.0,600.0,3.1,15.0,10.0,8.7,2021-12-21 19:35:00,Original Data
2,6063.0,12.0,21.0,19.0,55.0,300.0,3.6,15.0,10.0,8.7,2021-12-21 19:55:00,Interpolated Data
1,4042.0,12.0,21.0,20.0,0.0,300.0,3.6,15.0,10.0,8.7,2021-12-21 20:00:00,Original Data
